organ	country	month_day	avg_2019	avg_2020	ratio
total	Spain	07-07	14.029	14.119	0.994
total	Spain	07-08	14.015	14.109	0.993
total	Spain	07-09	14.003	14.096	0.993
total	Spain	07-10	13.995	14.083	0.994
total	Spain	07-11	13.988	14.062	0.995
total	Spain	07-12	13.979	14.031	0.996
total	Spain	07-13	13.968	13.991	0.998
total	Spain	07-14	13.958	13.945	1.001
total	Spain	07-15	13.948	13.896	1.004
total	Spain	07-16	13.94	13.845	1.007
total	Spain	07-17	13.934	13.796	1.01
total	Spain	07-18	13.931	13.749	1.013
total	Spain	07-19	13.933	13.709	1.016
total	Spain	07-20	13.936	13.668	1.02
total	Spain	07-21	13.94	13.62	1.023
total	Spain	07-22	13.944	13.567	1.028
total	Spain	07-23	13.95	13.51	1.033
total	Spain	07-24	13.957	13.453	1.037
total	Spain	07-25	13.967	13.396	1.043
total	Spain	07-26	13.979	13.343	1.048
total	Spain	07-27	13.994	13.295	1.053
total	Spain	07-28	14.013	13.253	1.057
total	Spain	07-29	14.037	13.217	1.062
total	Spain	07-30	14.065	13.183	1.067
total	Spain	07-31	14.098	13.15	1.072
total	Spain	08-01	14.134	13.118	1.077
total	Spain	08-02	14.173	13.088	1.083
total	Spain	08-03	14.213	13.059	1.088
total	Spain	08-04	14.253	13.032	1.094
total	Spain	08-05	14.293	13.005	1.099
total	Spain	08-06	14.331	12.98	1.104
total	Spain	08-07	14.367	12.955	1.109
total	Spain	08-08	14.406	12.933	1.114
total	Spain	08-09	14.451	12.913	1.119
total	Spain	08-10	14.5	12.895	1.124
total	Spain	08-11	14.552	12.878	1.13
total	Spain	08-12	14.604	12.863	1.135
total	Spain	08-13	14.655	12.848	1.141
total	Spain	08-14	14.703	12.834	1.146
total	Spain	08-15	14.746	12.819	1.15
total	Spain	08-16	14.782	12.803	1.155
total	Spain	08-17	14.817	12.787	1.159
total	Spain	08-18	14.856	12.772	1.163
total	Spain	08-19	14.898	12.758	1.168
total	Spain	08-20	14.941	12.744	1.172
total	Spain	08-21	14.982	12.731	1.177
total	Spain	08-22	15.021	12.718	1.181
total	Spain	08-23	15.054	12.706	1.185
total	Spain	08-24	15.081	12.694	1.188
total	Spain	08-25	15.098	12.683	1.19
total	Spain	08-26	15.105	12.672	1.192
total	Spain	08-27	15.106	12.662	1.193
total	Spain	08-28	15.106	12.653	1.194
total	Spain	08-29	15.103	12.645	1.194
total	Spain	08-30	15.097	12.637	1.195
total	Spain	08-31	15.086	12.629	1.195
total	Spain	09-01	15.069	12.622	1.194
total	Spain	09-02	15.045	12.616	1.193
total	Spain	09-03	15.012	12.609	1.191
total	Spain	09-04	14.97	12.603	1.188
total	Spain	09-05	14.914	12.597	1.184
total	Spain	09-06	14.842	12.592	1.179
total	Spain	09-07	14.756	12.588	1.172
total	Spain	09-08	14.661	12.584	1.165
total	Spain	09-09	14.56	12.58	1.157
total	Spain	09-10	14.455	12.577	1.149
total	Spain	09-11	14.35	12.575	1.141
total	Spain	09-12	14.248	12.572	1.133
total	Spain	09-13	14.153	12.57	1.126
total	Spain	09-14	14.067	12.568	1.119
total	Spain	09-15	13.977	12.567	1.112
total	Spain	09-16	13.87	12.566	1.104
total	Spain	09-17	13.753	12.567	1.094
total	Spain	09-18	13.629	12.568	1.084
total	Spain	09-19	13.505	12.57	1.074
total	Spain	09-20	13.385	12.572	1.065
total	Spain	09-21	13.276	12.573	1.056
total	Spain	09-22	13.182	12.575	1.048
total	Spain	09-23	13.11	12.575	1.043
total	Spain	09-24	13.048	12.576	1.038
total	Spain	09-25	12.988	12.579	1.033
total	Spain	09-26	12.929	12.583	1.027
total	Spain	09-27	12.874	12.588	1.023
total	Spain	09-28	12.825	12.593	1.018
total	Spain	09-29	12.783	12.597	1.015
total	Spain	09-30	12.75	12.599	1.012
total	Spain	10-01	12.728	12.6	1.01
total	Spain	10-02	12.719	12.597	1.01
total	Spain	10-03	12.723	12.593	1.01
total	Spain	10-04	12.737	12.589	1.012
total	Spain	10-05	12.76	12.584	1.014
total	Spain	10-06	12.793	12.579	1.017
total	Spain	10-07	12.833	12.572	1.021
total	Spain	10-08	12.88	12.565	1.025
total	Spain	10-09	12.933	12.557	1.03
total	Spain	10-10	12.991	12.548	1.035
total	Spain	10-11	13.053	12.537	1.041
total	Spain	10-12	13.126	12.524	1.048
total	Spain	10-13	13.216	12.507	1.057
total	Spain	10-14	13.319	12.487	1.067
total	Spain	10-15	13.431	12.465	1.077
total	Spain	10-16	13.551	12.443	1.089
total	Spain	10-17	13.675	12.42	1.101
total	Spain	10-18	13.8	12.397	1.113
total	Spain	10-19	13.922	12.376	1.125
total	Spain	10-20	14.039	12.358	1.136
total	Spain	10-21	14.147	12.342	1.146
total	Spain	10-22	14.259	12.327	1.157
total	Spain	10-23	14.388	12.31	1.169
total	Spain	10-24	14.528	12.291	1.182
total	Spain	10-25	14.675	12.273	1.196
total	Spain	10-26	14.822	12.254	1.21
total	Spain	10-27	14.966	12.237	1.223
total	Spain	10-28	15.101	12.223	1.236
total	Spain	10-29	15.223	12.211	1.247
total	Spain	10-30	15.326	12.203	1.256
total	Spain	10-31	15.419	12.198	1.264
total	Spain	11-01	15.516	12.194	1.272
total	Spain	11-02	15.613	12.193	1.28
total	Spain	11-03	15.707	12.193	1.288
total	Spain	11-04	15.797	12.194	1.295
total	Spain	11-05	15.881	12.197	1.302
total	Spain	11-06	15.955	12.201	1.308
total	Spain	11-07	16.017	12.206	1.312
total	Spain	11-08	16.066	12.211	1.316
total	Spain	11-09	16.103	12.219	1.318
total	Spain	11-10	16.132	12.228	1.319
total	Spain	11-11	16.153	12.239	1.32
total	Spain	11-12	16.167	12.252	1.32
total	Spain	11-13	16.174	12.265	1.319
total	Spain	11-14	16.174	12.28	1.317
total	Spain	11-15	16.166	12.295	1.315
total	Spain	11-16	16.153	12.311	1.312
total	Spain	11-17	16.132	12.327	1.309
total	Spain	11-18	16.103	12.344	1.305
total	Spain	11-19	16.065	12.361	1.3
total	Spain	11-20	16.018	12.379	1.294
total	Spain	11-21	15.963	12.398	1.288
total	Spain	11-22	15.901	12.418	1.281
total	Spain	11-23	15.833	12.439	1.273
total	Spain	11-24	15.76	12.461	1.265
total	Spain	11-25	15.683	12.484	1.256
total	Spain	11-26	15.601	12.508	1.247
total	Spain	11-27	15.517	12.534	1.238
total	Spain	11-28	15.428	12.56	1.228
total	Spain	11-29	15.332	12.588	1.218
total	Spain	11-30	15.229	12.616	1.207
total	Spain	12-01	15.12	12.646	1.196
total	Spain	12-02	15.007	12.676	1.184
total	Spain	12-03	14.888	12.708	1.172
total	Spain	12-04	14.766	12.741	1.159
total	Spain	12-05	14.641	12.775	1.146
total	Spain	12-06	14.513	12.81	1.133
total	Spain	12-07	14.382	12.846	1.12
total	Spain	12-08	14.245	12.884	1.106
total	Spain	12-09	14.104	12.922	1.091
total	Spain	12-10	13.958	12.962	1.077
total	Spain	12-11	13.806	13.002	1.062
total	Spain	12-12	13.651	13.044	1.047
total	Spain	12-13	13.491	13.087	1.031
total	Spain	12-14	13.327	13.131	1.015
total	Spain	12-15	13.159	13.176	0.999
total	Spain	12-16	12.987	13.222	0.982
total	Spain	12-17	12.811	13.27	0.965
total	Spain	12-18	12.632	13.318	0.948
total	Spain	12-19	12.447	13.368	0.931
total	Spain	12-20	12.259	13.418	0.914
total	Spain	12-21	12.067	13.47	0.896
total	Spain	12-22	11.87	13.523	0.878
total	Spain	12-23	11.668	13.577	0.859
total	Spain	12-24	11.462	13.632	0.841
total	Switzerland	03-01	1.03	1.098	0.938
total	Switzerland	03-02	1.041	1.081	0.963
total	Switzerland	03-03	1.051	1.064	0.988
total	Switzerland	03-04	1.062	1.048	1.014
total	Switzerland	03-05	1.073	1.032	1.039
total	Switzerland	03-06	1.083	1.017	1.065
total	Switzerland	03-07	1.093	1.002	1.091
total	Switzerland	03-08	1.103	0.988	1.117
total	Switzerland	03-09	1.113	0.974	1.143
total	Switzerland	03-10	1.123	0.96	1.169
total	Switzerland	03-11	1.133	0.947	1.196
total	Switzerland	03-12	1.142	0.935	1.222
total	Switzerland	03-13	1.152	0.922	1.249
total	Switzerland	03-14	1.161	0.911	1.275
total	Switzerland	03-15	1.17	0.899	1.301
total	Switzerland	03-16	1.179	0.889	1.327
total	Switzerland	03-17	1.188	0.879	1.352
total	Switzerland	03-18	1.197	0.869	1.377
total	Switzerland	03-19	1.205	0.861	1.401
total	Switzerland	03-20	1.214	0.852	1.424
total	Switzerland	03-21	1.222	0.844	1.448
total	Switzerland	03-22	1.231	0.836	1.473
total	Switzerland	03-23	1.239	0.828	1.497
total	Switzerland	03-24	1.247	0.82	1.52
total	Switzerland	03-25	1.254	0.813	1.543
total	Switzerland	03-26	1.262	0.807	1.565
total	Switzerland	03-27	1.27	0.802	1.584
total	Switzerland	03-28	1.277	0.797	1.601
total	Switzerland	03-29	1.284	0.795	1.616
total	Switzerland	03-30	1.291	0.793	1.628
total	Switzerland	03-31	1.298	0.792	1.64
total	Switzerland	04-01	1.305	0.791	1.65
total	Switzerland	04-02	1.311	0.791	1.658
total	Switzerland	04-03	1.318	0.792	1.664
total	Switzerland	04-04	1.324	0.794	1.668
total	Switzerland	04-05	1.33	0.797	1.669
total	Switzerland	04-06	1.336	0.801	1.667
total	Switzerland	04-07	1.341	0.807	1.661
total	Switzerland	04-08	1.346	0.815	1.653
total	Switzerland	04-09	1.351	0.823	1.641
total	Switzerland	04-10	1.356	0.833	1.627
total	Switzerland	04-11	1.36	0.845	1.611
total	Switzerland	04-12	1.364	0.857	1.592
total	Switzerland	04-13	1.368	0.87	1.573
total	Switzerland	04-14	1.372	0.884	1.552
total	Switzerland	04-15	1.376	0.9	1.529
total	Switzerland	04-16	1.379	0.916	1.507
total	Switzerland	04-17	1.383	0.932	1.483
total	Switzerland	04-18	1.386	0.95	1.458
total	Switzerland	04-19	1.389	0.97	1.431
total	Switzerland	04-20	1.391	0.992	1.403
total	Switzerland	04-21	1.394	1.015	1.373
total	Switzerland	04-22	1.396	1.039	1.344
total	Switzerland	04-23	1.398	1.063	1.315
total	Switzerland	04-24	1.4	1.087	1.287
total	Switzerland	04-25	1.402	1.112	1.261
total	Switzerland	04-26	1.404	1.136	1.236
total	Switzerland	04-27	1.405	1.161	1.211
total	Switzerland	04-28	1.407	1.188	1.184
total	Switzerland	04-29	1.408	1.217	1.157
total	Switzerland	04-30	1.408	1.247	1.13
total	Switzerland	05-01	1.409	1.277	1.103
total	Switzerland	05-02	1.41	1.307	1.078
total	Switzerland	05-03	1.411	1.337	1.055
total	Switzerland	05-04	1.412	1.365	1.034
total	Switzerland	05-05	1.413	1.391	1.015
total	Switzerland	05-06	1.414	1.417	0.998
total	Switzerland	05-07	1.415	1.444	0.98
total	Switzerland	05-08	1.416	1.471	0.963
total	Switzerland	05-09	1.417	1.499	0.945
total	Switzerland	05-10	1.418	1.526	0.929
total	Switzerland	05-11	1.419	1.553	0.913
total	Switzerland	05-12	1.42	1.579	0.899
total	Switzerland	05-13	1.421	1.603	0.887
total	Switzerland	05-14	1.423	1.625	0.875
total	Switzerland	05-15	1.424	1.646	0.865
total	Switzerland	05-16	1.426	1.666	0.856
total	Switzerland	05-17	1.427	1.685	0.847
total	Switzerland	05-18	1.428	1.704	0.838
total	Switzerland	05-19	1.429	1.721	0.83
total	Switzerland	05-20	1.43	1.739	0.823
total	Switzerland	05-21	1.432	1.755	0.816
total	Switzerland	05-22	1.434	1.77	0.81
total	Switzerland	05-23	1.436	1.785	0.805
total	Switzerland	05-24	1.44	1.799	0.8
total	Switzerland	05-25	1.443	1.812	0.796
total	Switzerland	05-26	1.445	1.824	0.792
total	Switzerland	05-27	1.447	1.835	0.788
total	Switzerland	05-28	1.449	1.846	0.785
total	Switzerland	05-29	1.451	1.855	0.782
total	Switzerland	05-30	1.454	1.864	0.78
total	Switzerland	05-31	1.458	1.873	0.779
total	Switzerland	06-01	1.464	1.881	0.778
total	Switzerland	06-02	1.471	1.888	0.779
total	Switzerland	06-03	1.48	1.895	0.781
total	Switzerland	06-04	1.491	1.901	0.784
total	Switzerland	06-05	1.502	1.906	0.788
total	Switzerland	06-06	1.515	1.91	0.793
total	Switzerland	06-07	1.528	1.913	0.799
total	Switzerland	06-08	1.542	1.916	0.805
total	Switzerland	06-09	1.557	1.919	0.811
total	Switzerland	06-10	1.571	1.921	0.818
total	Switzerland	06-11	1.585	1.923	0.824
total	Switzerland	06-12	1.6	1.926	0.831
total	Switzerland	06-13	1.616	1.928	0.838
total	Switzerland	06-14	1.636	1.929	0.848
total	Switzerland	06-15	1.658	1.929	0.859
total	Switzerland	06-16	1.682	1.929	0.872
total	Switzerland	06-17	1.706	1.929	0.884
total	Switzerland	06-18	1.729	1.929	0.897
total	Switzerland	06-19	1.75	1.928	0.908
total	Switzerland	06-20	1.768	1.927	0.918
total	Switzerland	06-21	1.782	1.926	0.925
total	Switzerland	06-22	1.793	1.925	0.931
total	Switzerland	06-23	1.805	1.924	0.938
total	Switzerland	06-24	1.816	1.923	0.944
total	Switzerland	06-25	1.827	1.922	0.951
total	Switzerland	06-26	1.837	1.92	0.957
total	Switzerland	06-27	1.846	1.918	0.962
total	Switzerland	06-28	1.853	1.915	0.967
total	Switzerland	06-29	1.858	1.913	0.971
total	Switzerland	06-30	1.86	1.909	0.974
total	Switzerland	07-01	1.86	1.906	0.976
total	Switzerland	07-02	1.856	1.901	0.976
total	Switzerland	07-03	1.849	1.897	0.975
total	Switzerland	07-04	1.839	1.892	0.972
total	Switzerland	07-05	1.826	1.886	0.968
total	Switzerland	07-06	1.812	1.881	0.963
total	Switzerland	07-07	1.797	1.875	0.959
total	Switzerland	07-08	1.782	1.868	0.954
total	Switzerland	07-09	1.767	1.862	0.949
total	Switzerland	07-10	1.753	1.855	0.945
total	Switzerland	07-11	1.738	1.847	0.941
total	Switzerland	07-12	1.721	1.838	0.936
total	Switzerland	07-13	1.701	1.829	0.93
total	Switzerland	07-14	1.68	1.82	0.923
total	Switzerland	07-15	1.658	1.81	0.916
total	Switzerland	07-16	1.635	1.8	0.909
total	Switzerland	07-17	1.614	1.79	0.902
total	Switzerland	07-18	1.594	1.78	0.895
total	Switzerland	07-19	1.575	1.77	0.89
total	Switzerland	07-20	1.558	1.76	0.885
total	Switzerland	07-21	1.538	1.75	0.879
total	Switzerland	07-22	1.517	1.739	0.873
total	Switzerland	07-23	1.496	1.727	0.866
total	Switzerland	07-24	1.475	1.715	0.86
total	Switzerland	07-25	1.454	1.704	0.854
total	Switzerland	07-26	1.435	1.692	0.848
total	Switzerland	07-27	1.418	1.681	0.844
total	Switzerland	07-28	1.404	1.67	0.84
total	Switzerland	07-29	1.39	1.66	0.838
total	Switzerland	07-30	1.377	1.648	0.835
total	Switzerland	07-31	1.363	1.636	0.833
total	Switzerland	08-01	1.35	1.624	0.831
total	Switzerland	08-02	1.337	1.612	0.829
total	Switzerland	08-03	1.326	1.6	0.828
total	Switzerland	08-04	1.316	1.589	0.828
total	Switzerland	08-05	1.307	1.578	0.828
total	Switzerland	08-06	1.3	1.568	0.829
total	Switzerland	08-07	1.295	1.559	0.831
total	Switzerland	08-08	1.293	1.55	0.834
total	Switzerland	08-09	1.293	1.541	0.839
total	Switzerland	08-10	1.295	1.532	0.845
total	Switzerland	08-11	1.298	1.523	0.852
total	Switzerland	08-12	1.303	1.515	0.86
total	Switzerland	08-13	1.308	1.507	0.868
total	Switzerland	08-14	1.314	1.499	0.876
total	Switzerland	08-15	1.32	1.493	0.884
total	Switzerland	08-16	1.326	1.488	0.892
total	Switzerland	08-17	1.333	1.483	0.899
total	Switzerland	08-18	1.343	1.48	0.908
total	Switzerland	08-19	1.354	1.477	0.917
total	Switzerland	08-20	1.367	1.474	0.927
total	Switzerland	08-21	1.381	1.473	0.938
total	Switzerland	08-22	1.395	1.472	0.948
total	Switzerland	08-23	1.409	1.471	0.958
total	Switzerland	08-24	1.424	1.47	0.968
total	Switzerland	08-25	1.437	1.47	0.978
total	Switzerland	08-26	1.45	1.47	0.986
total	Switzerland	08-27	1.462	1.471	0.994
total	Switzerland	08-28	1.476	1.472	1.003
total	Switzerland	08-29	1.491	1.475	1.011
total	Switzerland	08-30	1.506	1.478	1.019
total	Switzerland	08-31	1.522	1.481	1.027
total	Switzerland	09-01	1.537	1.485	1.035
total	Switzerland	09-02	1.552	1.489	1.042
total	Switzerland	09-03	1.566	1.493	1.049
total	Switzerland	09-04	1.578	1.496	1.055
total	Switzerland	09-05	1.59	1.499	1.06
total	Switzerland	09-06	1.602	1.504	1.066
total	Switzerland	09-07	1.615	1.509	1.071
total	Switzerland	09-08	1.628	1.514	1.075
total	Switzerland	09-09	1.64	1.52	1.079
total	Switzerland	09-10	1.652	1.526	1.083
total	Switzerland	09-11	1.664	1.531	1.087
total	Switzerland	09-12	1.675	1.536	1.09
total	Switzerland	09-13	1.684	1.54	1.093
total	Switzerland	09-14	1.693	1.544	1.096
total	Switzerland	09-15	1.7	1.547	1.098
total	Switzerland	09-16	1.705	1.552	1.099
total	Switzerland	09-17	1.71	1.556	1.099
total	Switzerland	09-18	1.714	1.561	1.098
total	Switzerland	09-19	1.718	1.566	1.097
total	Switzerland	09-20	1.721	1.57	1.096
total	Switzerland	09-21	1.724	1.573	1.096
total	Switzerland	09-22	1.727	1.576	1.096
total	Switzerland	09-23	1.731	1.576	1.098
total	Switzerland	09-24	1.734	1.576	1.101
total	Switzerland	09-25	1.736	1.575	1.102
total	Switzerland	09-26	1.736	1.573	1.104
total	Switzerland	09-27	1.736	1.571	1.105
total	Switzerland	09-28	1.736	1.569	1.107
total	Switzerland	09-29	1.736	1.565	1.109
total	Switzerland	09-30	1.736	1.562	1.112
total	Switzerland	10-01	1.738	1.557	1.116
total	Switzerland	10-02	1.74	1.552	1.121
total	Switzerland	10-03	1.744	1.546	1.127
total	Switzerland	10-04	1.748	1.539	1.136
total	Switzerland	10-05	1.752	1.531	1.145
total	Switzerland	10-06	1.757	1.521	1.155
total	Switzerland	10-07	1.762	1.511	1.166
total	Switzerland	10-08	1.767	1.501	1.177
total	Switzerland	10-09	1.772	1.491	1.189
total	Switzerland	10-10	1.776	1.481	1.2
total	Switzerland	10-11	1.78	1.471	1.21
total	Switzerland	10-12	1.785	1.461	1.221
total	Switzerland	10-13	1.79	1.45	1.234
total	Switzerland	10-14	1.796	1.438	1.249
total	Switzerland	10-15	1.802	1.425	1.265
total	Switzerland	10-16	1.808	1.411	1.281
total	Switzerland	10-17	1.814	1.398	1.298
total	Switzerland	10-18	1.82	1.385	1.314
total	Switzerland	10-19	1.824	1.373	1.329
total	Switzerland	10-20	1.828	1.361	1.343
total	Switzerland	10-21	1.829	1.351	1.354
total	Switzerland	10-22	1.83	1.34	1.365
total	Switzerland	10-23	1.83	1.328	1.378
total	Switzerland	10-24	1.831	1.316	1.392
total	Switzerland	10-25	1.83	1.302	1.405
total	Switzerland	10-26	1.829	1.29	1.418
total	Switzerland	10-27	1.828	1.278	1.43
total	Switzerland	10-28	1.826	1.268	1.44
total	Switzerland	10-29	1.823	1.259	1.447
total	Switzerland	10-30	1.819	1.254	1.451
total	Switzerland	10-31	1.814	1.25	1.451
total	Switzerland	11-01	1.809	1.247	1.45
total	Switzerland	11-02	1.802	1.245	1.448
total	Switzerland	11-03	1.796	1.244	1.444
total	Switzerland	11-04	1.788	1.244	1.438
total	Switzerland	11-05	1.78	1.244	1.431
total	Switzerland	11-06	1.771	1.246	1.422
total	Switzerland	11-07	1.762	1.249	1.411
total	Switzerland	11-08	1.752	1.252	1.399
total	Switzerland	11-09	1.741	1.259	1.383
total	Switzerland	11-10	1.728	1.269	1.362
total	Switzerland	11-11	1.715	1.281	1.339
total	Switzerland	11-12	1.701	1.296	1.313
total	Switzerland	11-13	1.686	1.311	1.286
total	Switzerland	11-14	1.671	1.326	1.26
total	Switzerland	11-15	1.656	1.341	1.235
total	Switzerland	11-16	1.64	1.353	1.212
total	Switzerland	11-17	1.625	1.362	1.192
total	Switzerland	11-18	1.608	1.371	1.173
total	Switzerland	11-19	1.59	1.382	1.15
total	Switzerland	11-20	1.57	1.394	1.126
total	Switzerland	11-21	1.549	1.406	1.101
total	Switzerland	11-22	1.527	1.419	1.077
total	Switzerland	11-23	1.506	1.43	1.053
total	Switzerland	11-24	1.485	1.441	1.031
total	Switzerland	11-25	1.465	1.449	1.01
total	Switzerland	11-26	1.446	1.456	0.993
total	Switzerland	11-27	1.428	1.459	0.979
total	Switzerland	11-28	1.412	1.459	0.968
total	Switzerland	11-29	1.395	1.459	0.956
total	Switzerland	11-30	1.379	1.458	0.946
total	Switzerland	12-01	1.363	1.455	0.936
total	Switzerland	12-02	1.346	1.452	0.928
total	Switzerland	12-03	1.331	1.447	0.92
total	Switzerland	12-04	1.316	1.441	0.913
total	Switzerland	12-05	1.302	1.434	0.908
total	Switzerland	12-06	1.288	1.426	0.903
total	Switzerland	12-07	1.276	1.417	0.901
total	Switzerland	12-08	1.263	1.406	0.898
total	Switzerland	12-09	1.251	1.394	0.897
total	Switzerland	12-10	1.239	1.381	0.897
total	Switzerland	12-11	1.228	1.368	0.898
total	Switzerland	12-12	1.217	1.352	0.9
total	Switzerland	12-13	1.207	1.336	0.903
total	Switzerland	12-14	1.197	1.319	0.908
total	Switzerland	12-15	1.188	1.3	0.914
total	Switzerland	12-16	1.18	1.281	0.921
total	Switzerland	12-17	1.172	1.26	0.93
total	Switzerland	12-18	1.164	1.238	0.941
total	Switzerland	12-19	1.157	1.215	0.953
total	Switzerland	12-20	1.151	1.191	0.967
total	Switzerland	12-21	1.145	1.165	0.983
total	Switzerland	12-22	1.14	1.139	1.001
total	Switzerland	12-23	1.135	1.111	1.022
total	Switzerland	12-24	1.131	1.082	1.045
total	United Kingdom	03-01	13.996	11.755	1.191
total	United Kingdom	03-02	13.993	11.481	1.219
total	United Kingdom	03-03	13.991	11.211	1.248
total	United Kingdom	03-04	13.987	10.945	1.278
total	United Kingdom	03-05	13.983	10.682	1.309
total	United Kingdom	03-06	13.978	10.424	1.341
total	United Kingdom	03-07	13.973	10.169	1.374
total	United Kingdom	03-08	13.967	9.918	1.408
total	United Kingdom	03-09	13.96	9.671	1.444
total	United Kingdom	03-10	13.952	9.427	1.48
total	United Kingdom	03-11	13.944	9.186	1.518
total	United Kingdom	03-12	13.936	8.949	1.557
total	United Kingdom	03-13	13.927	8.715	1.598
total	United Kingdom	03-14	13.917	8.485	1.64
total	United Kingdom	03-15	13.906	8.259	1.684
total	United Kingdom	03-16	13.895	8.037	1.729
total	United Kingdom	03-17	13.883	7.82	1.775
total	United Kingdom	03-18	13.871	7.607	1.823
total	United Kingdom	03-19	13.858	7.399	1.873
total	United Kingdom	03-20	13.844	7.194	1.924
total	United Kingdom	03-21	13.829	6.992	1.978
total	United Kingdom	03-22	13.815	6.792	2.034
total	United Kingdom	03-23	13.799	6.595	2.092
total	United Kingdom	03-24	13.783	6.402	2.153
total	United Kingdom	03-25	13.766	6.213	2.216
total	United Kingdom	03-26	13.749	6.029	2.28
total	United Kingdom	03-27	13.73	5.851	2.347
total	United Kingdom	03-28	13.712	5.679	2.415
total	United Kingdom	03-29	13.692	5.514	2.483
total	United Kingdom	03-30	13.672	5.351	2.555
total	United Kingdom	03-31	13.652	5.189	2.631
total	United Kingdom	04-01	13.631	5.028	2.711
total	United Kingdom	04-02	13.61	4.871	2.794
total	United Kingdom	04-03	13.588	4.719	2.879
total	United Kingdom	04-04	13.565	4.574	2.966
total	United Kingdom	04-05	13.541	4.438	3.051
total	United Kingdom	04-06	13.516	4.312	3.134
total	United Kingdom	04-07	13.49	4.199	3.212
total	United Kingdom	04-08	13.461	4.096	3.286
